time,open,high,low,close,volume
2025-03-30 21:00:00,82479.1,82719.5,81260.5,81611.7,40932
2025-03-31 01:00:00,81615.2,82234.6,81384.9,81828.3,38518
2025-03-31 05:00:00,81826.4,82273.5,81720.4,81875.0,37658
2025-03-31 09:00:00,81880.0,83119.9,81279.5,82748.0,41722
2025-03-31 13:00:00,82754.9,83899.9,81624.1,83269.1,49458
2025-03-31 17:00:00,83267.6,83544.4,82323.5,82397.9,36004
2025-03-31 21:00:00,82398.4,82814.6,82223.4,82616.5,30836
2025-04-01 01:00:00,82607.2,83225.1,82426.7,83031.2,26160
2025-04-01 05:00:00,83022.5,84179.9,82856.1,84095.9,26656
2025-04-01 09:00:00,84095.7,84475.7,83588.1,83588.4,33920
2025-04-01 13:00:00,83599.0,85476.9,82491.1,85107.4,54786
2025-04-01 17:00:00,85096.1,85317.9,84700.5,85213.2,36351
2025-04-01 21:00:00,85222.5,85496.4,84899.9,84955.3,26487
2025-04-02 01:00:00,84958.9,85206.1,84457.0,84590.5,28530
2025-04-02 05:00:00,84591.8,84728.8,83905.9,84659.8,27791
2025-04-02 09:00:00,84651.4,85410.4,84456.0,85030.9,34034
2025-04-02 13:00:00,85032.8,87341.5,84493.1,87062.8,59937
2025-04-02 17:00:00,87061.1,88465.3,85160.8,85586.4,59401
2025-04-02 21:00:00,85627.1,85703.1,82133.3,83201.2,55731
2025-04-03 01:00:00,83206.2,83910.0,83058.9,83532.5,32235
2025-04-03 05:00:00,83527.0,83704.4,82980.8,83665.1,28556
2025-04-03 09:00:00,83665.2,83741.3,81853.4,81920.2,37897
2025-04-03 13:00:00,81922.9,82707.8,81145.8,81790.4,61918
2025-04-03 17:00:00,81790.3,82361.0,81479.5,82299.0,45809
2025-04-03 21:00:00,82299.1,83362.6,82226.8,83000.1,37409
2025-04-04 01:00:00,82995.6,83282.1,82556.0,82675.8,34398
2025-04-04 05:00:00,82677.6,84620.9,82595.0,84394.9,32077
2025-04-04 09:00:00,84406.2,84697.4,81634.4,82836.8,56468
2025-04-04 13:00:00,82826.4,83654.0,81806.5,83330.1,70726
2025-04-04 17:00:00,83328.9,84571.2,82898.4,84079.8,50477
2025-04-04 21:00:00,84071.3,84360.0,83355.4,83695.6,28080
2025-04-05 01:00:00,83704.7,84173.2,83518.9,83600.4,19296
2025-04-05 05:00:00,83600.4,83779.8,83240.6,83426.6,12025
2025-04-05 09:00:00,83429.5,83810.5,83051.8,83190.8,15871
2025-04-05 13:00:00,83191.4,83251.3,82282.5,82651.7,37037
2025-04-05 17:00:00,82651.8,83053.5,82584.4,82984.4,27877
2025-04-05 21:00:00,82985.9,83572.2,82803.8,83429.8,34817
2025-04-06 01:00:00,83434.6,83709.0,83081.8,83405.3,20556
2025-04-06 05:00:00,83407.1,83434.9,82643.8,82930.6,15775
2025-04-06 09:00:00,82930.3,83069.9,82544.8,82593.9,19417
2025-04-06 13:00:00,82597.5,82733.5,81847.3,81886.2,38229
2025-04-06 17:00:00,81886.2,81900.2,78458.9,78754.9,145020
2025-04-06 21:00:00,78754.9,79561.1,77054.6,78249.1,79441
2025-04-07 01:00:00,78254.7,79273.2,76580.2,76906.9,55440
2025-04-07 05:00:00,76904.5,77421.3,74409.4,76184.4,66898
2025-04-07 09:00:00,76182.8,77578.7,75693.6,77275.3,59843
2025-04-07 13:00:00,77270.8,81151.2,75716.8,77374.4,92482
2025-04-07 17:00:00,77373.8,79305.3,77373.8,78902.8,70079
2025-04-07 21:00:00,78893.7,80169.8,78631.3,78986.7,44679
2025-04-08 01:00:00,78982.6,80830.4,78749.2,80269.2,51249
2025-04-08 05:00:00,80270.2,80278.7,78908.6,79114.8,53671
2025-04-08 09:00:00,79112.3,80094.9,78783.0,79801.1,51516
2025-04-08 13:00:00,79802.0,80322.2,77283.1,77336.0,74857
2025-04-08 17:00:00,77338.4,77923.4,76221.6,77041.1,65232
2025-04-08 21:00:00,77038.7,77197.4,75841.3,76426.0,49458
2025-04-09 01:00:00,76428.4,76822.8,74552.9,76333.6,67805
2025-04-09 05:00:00,76332.6,77892.9,76133.1,77234.2,57191
2025-04-09 09:00:00,77237.3,77525.4,75717.8,76693.0,59829
2025-04-09 13:00:00,76702.1,78261.4,76629.8,78182.8,68546
2025-04-09 17:00:00,78185.0,83215.2,77569.9,83167.9,80367
2025-04-09 21:00:00,83162.4,83558.3,81994.8,82305.7,42755
2025-04-10 01:00:00,82306.2,82553.0,81428.4,81976.6,35899
2025-04-10 05:00:00,81976.5,82298.7,81261.5,81503.7,39563
2025-04-10 09:00:00,81504.7,82366.4,81314.5,81651.6,43026
2025-04-10 13:00:00,81652.2,81885.9,78388.4,79378.3,67088
2025-04-10 17:00:00,79376.3,79964.3,78538.0,79864.9,55873
2025-04-10 21:00:00,79871.4,79970.7,78909.5,78977.6,34845
2025-04-11 01:00:00,78978.8,81021.8,78947.1,80830.6,37887
2025-04-11 05:00:00,80829.0,81800.3,80445.2,81564.8,37945
2025-04-11 09:00:00,81559.5,82920.4,81386.8,82053.3,42229
2025-04-11 13:00:00,82048.4,83255.5,81240.8,82734.4,58790
2025-04-11 17:00:00,82737.7,84167.2,82614.8,83831.8,46734
2025-04-11 21:00:00,83752.8,84214.5,83059.3,83272.5,44022
2025-04-12 01:00:00,83282.9,83373.4,82700.1,83109.6,24183
2025-04-12 05:00:00,83117.1,83934.4,83096.3,83517.2,23488
2025-04-12 09:00:00,83527.4,83834.9,83211.8,83742.2,23343
2025-04-12 13:00:00,83742.2,85319.5,83474.8,84570.8,70801
2025-04-12 17:00:00,84576.6,85844.9,84334.9,85439.8,43528
2025-04-12 21:00:00,85440.7,85640.6,84944.9,85429.8,42085
2025-04-13 01:00:00,85424.1,86027.9,84413.6,84541.8,45770
2025-04-13 05:00:00,84549.8,84769.5,84200.0,84583.1,25716
2025-04-13 09:00:00,84586.6,84872.5,84155.8,84372.3,26495
2025-04-13 13:00:00,84372.5,84521.5,83389.4,84134.5,45383
2025-04-13 17:00:00,84134.7,84929.8,82991.8,83422.5,64764
2025-04-13 21:00:00,83416.2,85078.3,82957.8,84287.0,51654
2025-04-14 01:00:00,84289.5,85481.4,84000.4,84834.5,43420
2025-04-14 05:00:00,84833.6,84961.1,84182.9,84728.8,32590
2025-04-14 09:00:00,84739.3,85202.7,84220.8,85109.2,35596
2025-04-14 13:00:00,85113.1,85783.0,83705.8,84323.9,55327
2025-04-14 17:00:00,84328.0,85201.1,84185.5,84836.7,40710
2025-04-14 21:00:00,84833.9,84945.2,84328.7,84887.9,32453
2025-04-15 01:00:00,84878.8,85482.9,84515.9,85464.6,34328
2025-04-15 05:00:00,85464.3,85952.8,85326.7,85815.6,29234
2025-04-15 09:00:00,85802.8,85971.2,85340.1,85788.4,32047
2025-04-15 13:00:00,85790.0,86440.1,84619.7,84840.5,50995
2025-04-15 17:00:00,84841.8,84986.1,83799.4,83994.4,36540
2025-04-15 21:00:00,83993.4,84207.3,83067.8,83124.1,35838
2025-04-16 01:00:00,83127.4,83921.8,83082.7,83559.8,37432
2025-04-16 05:00:00,83563.0,84080.0,83123.8,83720.8,37456
2025-04-16 09:00:00,83721.3,84232.9,83552.9,83743.0,32274
2025-04-16 13:00:00,83746.0,85239.4,83502.4,85036.4,44708
2025-04-16 17:00:00,85033.0,85466.6,83263.4,84284.9,50434
2025-04-16 21:00:00,84284.4,84661.7,83917.7,84189.9,30168
2025-04-17 01:00:00,84189.4,84476.1,83789.8,84138.8,28802
2025-04-17 05:00:00,84138.0,85013.4,84079.8,84428.8,27980
2025-04-17 09:00:00,84429.3,84840.4,84145.8,84748.4,27792
2025-04-17 13:00:00,84749.9,85051.3,83724.1,84919.9,44974
2025-04-17 17:00:00,84922.7,85454.0,84528.8,85126.0,36331
2025-04-17 21:00:00,85127.1,85127.1,84717.7,84803.0,19846
2025-04-18 01:00:00,84802.3,85113.8,84584.6,84657.9,18784
2025-04-18 05:00:00,84654.9,84763.8,84410.6,84621.6,18709
2025-04-18 09:00:00,84621.7,84733.6,84451.9,84625.1,18426
2025-04-18 13:00:00,84624.9,84624.9,84281.8,84458.4,20751
2025-04-18 17:00:00,84457.9,84616.2,84358.8,84457.8,16497
2025-04-18 21:00:00,84436.2,84615.2,84270.4,84366.5,13835
2025-04-19 01:00:00,84368.2,85184.9,84351.9,84949.1,19404
2025-04-19 05:00:00,84955.2,85313.9,84824.8,85246.3,11698
2025-04-19 09:00:00,85240.4,85376.9,85061.1,85229.0,14718
2025-04-19 13:00:00,85224.3,85559.9,84634.9,84781.3,30228
2025-04-19 17:00:00,84777.8,85251.8,84766.3,85112.1,29637
2025-04-19 21:00:00,85112.1,85303.0,84976.4,85095.9,19345
2025-04-20 01:00:00,85095.9,85254.1,85039.8,85117.2,16791
2025-04-20 05:00:00,85117.2,85131.1,84557.8,84583.2,12051
2025-04-20 09:00:00,84587.7,84594.1,83907.7,84303.9,14912
2025-04-20 13:00:00,84304.6,84609.6,84109.9,84545.6,18436
2025-04-20 17:00:00,84546.8,85178.9,84387.8,85060.9,19008
2025-04-20 21:00:00,85057.9,86970.2,84624.4,86599.1,30737
2025-04-21 01:00:00,86587.3,87609.5,86547.8,87341.0,39269
2025-04-21 05:00:00,87341.2,87703.4,87310.8,87566.4,22068
2025-04-21 09:00:00,87558.9,87767.1,86628.3,87024.8,26867
2025-04-21 13:00:00,87024.4,88512.9,86745.8,87158.9,54492
2025-04-21 17:00:00,87144.3,87459.2,86375.3,87349.9,39230
2025-04-21 21:00:00,87350.4,87695.0,86864.9,87683.9,27327
2025-04-22 01:00:00,87674.6,88839.8,87493.1,88043.1,36731
2025-04-22 05:00:00,88042.4,88667.9,87957.5,88391.9,27181
2025-04-22 09:00:00,88392.0,89196.7,88231.8,88986.3,26992
2025-04-22 13:00:00,88987.4,91522.7,88954.8,90725.4,69870
2025-04-22 17:00:00,90723.3,91733.4,90708.8,91161.6,42946
2025-04-22 21:00:00,91160.3,93898.1,91095.5,92915.4,55438
2025-04-23 01:00:00,92919.4,93690.4,92616.9,93651.2,37256
2025-04-23 05:00:00,93647.8,94472.5,93311.3,94289.3,33790
2025-04-23 09:00:00,94285.4,94396.2,93336.0,93752.3,35928
2025-04-23 13:00:00,93752.4,94601.8,91919.3,93646.6,60182
2025-04-23 17:00:00,93639.5,94218.4,92978.7,93676.7,37779
2025-04-23 21:00:00,93681.2,93912.4,93266.7,93393.3,24653
2025-04-24 01:00:00,93389.4,93646.1,92396.3,92754.3,32527
2025-04-24 05:00:00,92753.8,92903.9,91675.3,92021.4,32151
2025-04-24 09:00:00,92023.0,92808.4,91978.5,92771.0,30925
2025-04-24 13:00:00,92783.0,93622.1,92587.2,93381.2,46727
2025-04-24 17:00:00,93379.3,93696.4,92713.5,93428.8,37721
2025-04-24 21:00:00,93440.4,94030.4,93071.5,93927.7,31650
2025-04-25 01:00:00,93928.2,94461.7,92862.9,93072.1,36623
2025-04-25 05:00:00,93074.7,93913.5,93027.2,93690.7,36755
2025-04-25 09:00:00,93690.6,95002.1,93567.3,94446.2,38310
2025-04-25 13:00:00,94448.4,95893.1,93984.8,95286.4,54864
2025-04-25 17:00:00,95287.5,95617.4,94408.2,94924.8,32921
2025-04-25 21:00:00,94897.9,95069.9,94486.4,94885.5,36849
2025-04-26 01:00:00,94886.4,95208.4,94495.2,94513.7,25509
2025-04-26 05:00:00,94510.7,94791.2,94257.8,94289.3,17111
2025-04-26 09:00:00,94287.8,94403.1,93979.8,94225.8,14073
2025-04-26 13:00:00,94215.8,94376.9,93860.0,94265.8,21536
2025-04-26 17:00:00,94265.1,94363.5,94065.8,94072.4,15039
2025-04-26 21:00:00,94075.4,94967.3,94075.4,94844.1,24327
2025-04-27 01:00:00,94851.2,95286.0,93975.8,93976.8,23773
2025-04-27 05:00:00,93975.8,94292.0,93614.9,94175.8,13367
2025-04-27 09:00:00,94167.8,94193.8,93659.8,93714.9,10461
2025-04-27 13:00:00,93714.9,94162.4,93614.8,93848.8,18402
2025-04-27 17:00:00,93849.8,94414.6,93761.8,94233.8,22561
2025-04-27 21:00:00,94225.4,94532.0,93297.6,93436.9,34634
2025-04-28 01:00:00,93436.8,94188.6,92822.5,94043.1,39613
2025-04-28 05:00:00,94042.4,94844.5,93969.4,94726.6,32619
2025-04-28 09:00:00,94731.9,95610.9,94367.7,95372.4,39333
2025-04-28 13:00:00,95370.4,95533.3,93466.9,93760.9,49577
2025-04-28 17:00:00,93750.4,94932.4,93508.1,94479.9,26970
2025-04-28 21:00:00,94478.1,95233.4,94309.2,95072.4,19259
2025-04-29 01:00:00,95063.6,95466.0,94291.8,94375.4,38630
2025-04-29 05:00:00,94384.7,95123.4,94179.8,95044.9,27395
2025-04-29 09:00:00,95045.7,95300.7,94780.8,94835.0,24590
2025-04-29 13:00:00,94825.9,95474.8,94569.3,94971.4,37732
2025-04-29 17:00:00,94971.5,95466.0,94677.5,94859.9,30482
2025-04-29 21:00:00,94859.8,94977.4,93745.2,94552.7,33189
2025-04-30 01:00:00,94552.4,95185.4,94296.2,95061.9,25718
2025-04-30 05:00:00,95060.9,95116.3,94512.9,94712.1,22742
2025-04-30 09:00:00,94710.4,95232.7,94365.4,94564.6,27413
2025-04-30 13:00:00,94566.4,94633.8,92898.8,93930.9,46718
2025-04-30 17:00:00,93931.3,94727.9,93738.7,94566.4,33780
2025-04-30 21:00:00,94565.1,94780.9,94003.7,94385.1,26212
2025-05-01 01:00:00,94385.7,95009.1,94376.4,94871.5,27366
2025-05-01 05:00:00,94880.2,95212.1,94807.2,95203.4,24138
2025-05-01 09:00:00,95204.2,96477.4,95142.0,96383.7,38222
2025-05-01 13:00:00,96383.6,97486.2,95805.8,97069.1,55238
2025-05-01 17:00:00,97069.9,97273.9,96375.1,96442.8,37218
2025-05-01 21:00:00,96443.3,97054.9,96206.5,97051.6,29458
2025-05-02 01:00:00,97047.3,97310.4,96742.0,96948.0,28336
2025-05-02 05:00:00,96938.7,97017.7,96329.8,96633.7,30218
2025-05-02 09:00:00,96633.0,97213.6,96497.9,97199.9,31268
2025-05-02 13:00:00,97206.0,97922.5,96695.7,97382.6,47854
2025-05-02 17:00:00,97382.8,97650.7,96789.1,96978.8,32801
2025-05-02 21:00:00,96996.9,97023.6,96541.2,96678.3,25875
2025-05-03 01:00:00,96681.7,96704.0,96273.1,96494.0,18447
2025-05-03 05:00:00,96494.2,96573.2,96093.7,96257.1,14913
2025-05-03 09:00:00,96257.1,96362.3,95813.2,96086.4,12693
2025-05-03 13:00:00,96088.3,96485.3,96044.4,96171.4,13341
2025-05-03 17:00:00,96161.4,96358.4,95845.9,96297.7,15282
2025-05-03 21:00:00,96304.0,96386.1,95705.2,95812.8,16524
2025-05-04 01:00:00,95812.8,96247.4,95518.3,95679.0,20873
2025-05-04 05:00:00,95679.1,96097.2,95379.3,95604.3,13536
2025-05-04 09:00:00,95604.3,95638.3,95244.9,95408.2,14922
2025-05-04 13:00:00,95408.7,95616.7,95165.9,95288.3,16482
2025-05-04 17:00:00,95292.7,95680.1,95184.9,95670.5,15429
2025-05-04 21:00:00,95672.8,95707.4,94142.3,94704.0,30007
2025-05-05 01:00:00,94712.2,94736.0,93505.7,94400.4,31685
2025-05-05 05:00:00,94399.9,94782.6,94221.8,94545.2,21890
2025-05-05 09:00:00,94546.9,94635.7,93879.7,94315.9,24302
2025-05-05 13:00:00,94315.5,94511.2,93591.0,94184.0,42310
2025-05-05 17:00:00,94183.5,94893.2,93860.8,94221.6,32206
2025-05-05 21:00:00,94221.7,95181.9,94216.7,94572.9,27457
2025-05-06 01:00:00,94573.0,94906.8,94011.1,94541.4,25459
2025-05-06 05:00:00,94543.1,94594.5,93991.1,94344.2,20102
2025-05-06 09:00:00,94332.7,94347.8,93675.8,93922.9,29191
2025-05-06 13:00:00,93922.4,94786.8,93359.5,94221.3,40842
2025-05-06 17:00:00,94221.5,95160.6,94214.3,94678.1,29984
2025-05-06 21:00:00,94678.3,97466.0,94484.2,97409.4,36026
2025-05-07 01:00:00,97399.0,97675.6,96196.2,96553.6,28558
2025-05-07 05:00:00,96550.4,97064.9,96302.5,97006.1,23190
2025-05-07 09:00:00,97006.8,97170.5,96824.4,96954.1,19986
2025-05-07 13:00:00,96952.1,97474.0,96509.2,96839.3,47877
2025-05-07 17:00:00,96839.2,96881.9,95801.0,96754.4,64331
2025-05-07 21:00:00,96763.9,97765.4,96669.2,97748.3,44733
2025-05-08 01:00:00,97739.6,99384.4,97601.9,98948.0,65872
2025-05-08 05:00:00,98947.5,99768.4,98720.4,99667.4,41495
2025-05-08 09:00:00,99673.4,99866.9,99255.7,99283.6,45717
2025-05-08 13:00:00,99285.9,101494.2,99090.4,101289.7,84158
2025-05-08 17:00:00,101289.0,102811.8,100794.7,102597.2,69436
2025-05-08 21:00:00,102593.1,104106.1,102119.7,102786.9,82055
2025-05-09 01:00:00,102786.5,103083.7,102336.9,102790.8,52057
2025-05-09 05:00:00,102790.2,104303.0,102565.3,102947.7,61869
2025-05-09 09:00:00,102949.5,103429.9,102411.0,102879.6,73581
2025-05-09 13:00:00,102880.4,103772.4,102335.6,102469.9,68207
2025-05-09 17:00:00,102469.2,103414.4,102341.9,103172.0,58832
2025-05-09 21:00:00,103146.2,103178.9,102679.5,102802.2,35496
2025-05-10 01:00:00,102802.7,103231.8,102797.4,103114.9,12384
2025-05-10 05:00:00,103121.9,104034.0,103049.7,103582.2,22946
2025-05-10 09:00:00,103584.8,103868.1,103308.7,103651.7,22581
2025-05-10 13:00:00,103658.0,103747.9,103050.8,103381.5,25188
2025-05-10 17:00:00,103384.4,103557.9,102959.3,103136.6,40055
2025-05-10 21:00:00,103137.7,104931.9,103104.0,104362.8,57894
2025-05-11 01:00:00,104360.8,104472.1,103409.3,104099.2,30579
2025-05-11 05:00:00,104099.2,104149.6,103295.1,103779.8,18409
2025-05-11 09:00:00,103785.0,104842.6,103764.1,104551.4,22144
2025-05-11 13:00:00,104551.4,104648.2,103722.8,103952.9,38994
2025-05-11 17:00:00,103951.0,104786.7,103747.8,104245.8,34113
2025-05-11 21:00:00,104234.5,104643.4,103580.1,104597.1,41656
2025-05-12 01:00:00,104593.8,105040.4,103700.6,104045.2,42734
2025-05-12 05:00:00,104045.7,105725.2,103741.7,104601.4,56112
2025-05-12 09:00:00,104607.3,104652.8,103610.0,103862.0,45840
2025-05-12 13:00:00,103863.7,104605.1,102378.9,102837.3,73918
2025-05-12 17:00:00,102835.9,103074.4,100731.6,102679.2,62490
2025-05-12 21:00:00,102680.8,103108.6,102167.3,102245.0,38014
2025-05-13 01:00:00,102245.6,102745.9,101431.7,102717.6,56528
2025-05-13 05:00:00,102719.6,102931.3,102244.1,102705.3,32388
2025-05-13 09:00:00,102706.1,103950.6,102706.1,103678.6,41548
2025-05-13 13:00:00,103668.8,104396.3,102850.1,103730.4,65646
2025-05-13 17:00:00,103731.3,104990.0,103710.8,104563.7,54658
2025-05-13 21:00:00,104555.6,104630.7,103765.8,103898.0,41142
2025-05-14 01:00:00,103897.9,104051.0,103433.5,103720.7,36717
2025-05-14 05:00:00,103715.6,103971.1,103199.1,103202.8,35370
2025-05-14 09:00:00,103201.1,104201.7,102869.9,103996.5,35896
2025-05-14 13:00:00,103996.6,104336.1,102848.9,103362.7,58067
2025-05-14 17:00:00,103365.4,103713.5,102598.8,103556.5,40906
2025-05-14 21:00:00,103556.0,103876.7,103382.4,103807.9,26835
2025-05-15 01:00:00,103796.0,103807.3,102714.4,102887.6,39412
2025-05-15 05:00:00,102888.1,102917.0,101730.2,102274.9,40216
2025-05-15 09:00:00,102274.1,102835.5,101530.1,102562.4,45682
2025-05-15 13:00:00,102561.3,103849.9,101411.4,103849.9,66056
2025-05-15 17:00:00,103860.4,104175.4,102580.6,103444.2,52714
2025-05-15 21:00:00,103444.5,104026.5,102713.9,103762.3,46099
2025-05-16 01:00:00,103752.8,104455.9,103466.7,103926.7,41351
2025-05-16 05:00:00,103910.6,104187.8,103111.5,103407.4,37209
2025-05-16 09:00:00,103412.4,103922.7,103409.4,103527.0,38870
2025-05-16 13:00:00,103529.1,104568.1,103353.0,104177.0,55287
2025-05-16 17:00:00,104177.1,104418.9,103526.4,103683.2,56512
2025-05-16 21:00:00,103650.2,103761.8,103063.8,103317.0,40449
2025-05-17 01:00:00,103316.9,103624.6,102573.0,103611.9,42141
2025-05-17 05:00:00,103614.2,103676.8,103095.8,103384.7,20694
2025-05-17 09:00:00,103386.0,103518.3,102719.9,102898.5,27014
2025-05-17 13:00:00,102909.7,103148.8,102607.7,102922.5,29554
2025-05-17 17:00:00,102932.9,103408.6,102891.2,103341.7,33991
2025-05-17 21:00:00,103341.7,103448.5,102875.7,103343.1,33541
2025-05-18 01:00:00,103343.1,103411.1,103095.9,103320.4,20676
2025-05-18 05:00:00,103321.1,104042.7,103319.3,103872.1,18296
2025-05-18 09:00:00,103876.0,103997.1,103675.0,103907.7,16940
2025-05-18 13:00:00,103910.2,105884.9,103860.1,105779.2,57148
2025-05-18 17:00:00,105779.2,105864.9,103260.8,104050.2,71213
2025-05-18 21:00:00,104050.2,107102.3,104002.1,105255.7,79780
2025-05-19 01:00:00,105261.4,105392.6,102791.6,103006.6,61022
2025-05-19 05:00:00,103003.8,103361.3,102089.5,103238.9,58092
2025-05-19 09:00:00,103238.3,103423.9,102147.4,102458.5,70386
2025-05-19 13:00:00,102438.0,105448.8,102321.7,105352.4,86377
2025-05-19 17:00:00,105353.4,105804.7,104648.6,105471.4,61853
2025-05-19 21:00:00,105469.9,106568.9,105041.2,105721.8,55807
2025-05-20 01:00:00,105719.7,106836.1,105539.5,106224.2,53417
2025-05-20 05:00:00,106224.9,106403.2,104890.4,105206.9,47194
2025-05-20 09:00:00,105214.9,105409.5,104665.9,104787.3,34294
2025-05-20 13:00:00,104787.6,105536.0,104202.4,105223.0,48499
2025-05-20 17:00:00,105224.6,107324.8,105215.9,106926.7,71499
2025-05-20 21:00:00,106923.5,107256.4,105952.5,106765.2,57552
2025-05-21 01:00:00,106761.7,107717.0,106228.8,107316.1,48269
2025-05-21 05:00:00,107318.2,108019.8,106375.5,106396.8,59151
2025-05-21 09:00:00,106408.7,106904.9,106122.5,106600.9,39896
2025-05-21 13:00:00,106600.4,109869.4,106371.8,109170.4,75556
2025-05-21 17:00:00,109173.0,109382.6,106183.4,108278.2,86456
2025-05-21 21:00:00,108272.4,110697.9,107968.9,109964.7,76986
2025-05-22 01:00:00,109950.3,111870.4,109695.1,111464.8,75482
2025-05-22 05:00:00,111462.8,111652.4,110356.5,110386.7,63961
2025-05-22 09:00:00,110381.8,111599.3,110263.2,111591.9,51342
2025-05-22 13:00:00,111588.9,111823.0,110536.8,111284.9,65662
2025-05-22 17:00:00,111286.0,111981.8,110843.3,111080.6,48050
2025-05-22 21:00:00,111080.2,111800.2,110765.0,111615.2,39000
2025-05-23 01:00:00,111614.9,111729.7,110538.6,110822.9,42324
2025-05-23 05:00:00,110822.6,110990.9,110381.5,110906.9,37250
2025-05-23 09:00:00,110907.4,111358.9,107349.8,108436.1,63177
2025-05-23 13:00:00,108438.4,110007.4,107967.7,109075.5,74436
2025-05-23 17:00:00,109080.0,109822.2,108187.2,108237.8,67972
2025-05-23 21:00:00,108196.1,108634.9,106744.1,107331.4,62868
2025-05-24 01:00:00,107331.4,108528.0,107198.5,108437.2,31851
2025-05-24 05:00:00,108437.3,108484.6,107520.6,108205.2,22864
2025-05-24 09:00:00,108209.0,109452.6,108114.1,108749.6,35529
2025-05-24 13:00:00,108756.1,109184.9,108505.8,108979.6,35502
2025-05-24 17:00:00,108994.6,109182.7,108749.5,108825.2,18724
2025-05-24 21:00:00,108833.9,108835.8,107260.2,107424.1,47891
2025-05-25 01:00:00,107418.6,108255.5,107176.2,108215.3,33680
2025-05-25 05:00:00,108215.3,108262.5,106912.1,107079.8,27762
2025-05-25 09:00:00,107079.7,107582.7,106684.9,107483.8,38821
2025-05-25 13:00:00,107483.8,107721.8,106584.9,107164.9,49714
2025-05-25 17:00:00,107160.4,107905.7,107090.7,107647.4,23530
2025-05-25 21:00:00,107648.6,109630.5,107147.9,109577.9,49131
2025-05-26 01:00:00,109579.8,109873.9,109216.8,109575.9,34725
2025-05-26 05:00:00,109575.8,110251.0,109399.1,109706.9,31978
2025-05-26 09:00:00,109718.3,110087.0,109577.0,109855.8,31798
2025-05-26 13:00:00,109852.6,110445.4,109127.5,109388.7,52337
2025-05-26 17:00:00,109392.6,109712.6,108864.9,109599.1,48552
2025-05-26 21:00:00,109600.9,109901.5,109076.6,109177.2,35954
2025-05-27 01:00:00,109168.1,109354.6,107528.9,108959.2,51252
2025-05-27 05:00:00,108962.3,109786.7,108565.4,109714.9,48342
2025-05-27 09:00:00,109711.0,109913.1,109434.5,109624.4,37305
2025-05-27 13:00:00,109623.9,110772.9,108717.9,110254.7,74011
2025-05-27 17:00:00,110248.2,110506.4,109558.3,109578.6,42633
2025-05-27 21:00:00,109577.9,109720.2,108624.4,109234.1,41443
2025-05-28 01:00:00,109232.2,109314.2,108421.1,109016.6,34628
2025-05-28 05:00:00,109013.8,109166.8,108650.3,109074.0,31274
2025-05-28 09:00:00,109073.2,109115.3,108309.7,108922.8,36840
2025-05-28 13:00:00,108921.5,109037.5,107064.7,107429.7,61291
2025-05-28 17:00:00,107432.4,107874.0,106779.9,107314.0,48443
2025-05-28 21:00:00,107315.4,108301.2,107152.4,108286.8,38666
2025-05-29 01:00:00,108286.3,108505.1,106982.4,107590.7,41082
2025-05-29 05:00:00,107600.1,108579.9,107509.4,108509.7,32587
2025-05-29 09:00:00,108513.1,108919.4,108354.1,108438.9,38337
2025-05-29 13:00:00,108439.4,108614.5,106463.4,106733.2,82691
2025-05-29 17:00:00,106732.4,106870.1,105603.6,106167.6,116617
2025-05-29 21:00:00,106167.0,106455.1,104629.0,104895.9,45500
2025-05-30 01:00:00,104935.1,106195.3,104924.6,106118.1,40631
2025-05-30 05:00:00,106114.9,106324.5,104752.5,105181.7,43080
2025-05-30 09:00:00,105187.6,106011.6,104629.2,105689.8,41970
2025-05-30 13:00:00,105692.5,106002.9,103666.9,103872.8,62054
2025-05-30 17:00:00,103885.9,104981.3,103811.5,104550.5,71701
2025-05-30 21:00:00,104539.6,104853.4,103537.9,103934.9,57794
2025-05-31 01:00:00,103937.2,104180.0,103049.1,103789.5,51225
2025-05-31 05:00:00,103789.5,103898.0,103491.2,103637.2,14208
2025-05-31 09:00:00,103635.1,104023.1,103261.3,104023.1,19062
2025-05-31 13:00:00,104020.1,104850.6,103964.0,104488.4,35235
2025-05-31 17:00:00,104488.4,104813.5,104248.4,104778.9,23181
2025-05-31 21:00:00,104780.8,104900.4,104317.0,104445.3,25125
2025-06-01 01:00:00,104443.9,104734.8,103800.0,104622.6,24037
2025-06-01 05:00:00,104622.6,104706.4,103750.0,104381.5,13462
2025-06-01 09:00:00,104383.9,104455.3,103750.0,103952.9,30235
2025-06-01 13:00:00,103952.9,105299.9,103936.0,105028.7,32517
2025-06-01 17:00:00,105028.9,105293.2,104329.9,104946.1,29052
2025-06-01 21:00:00,104946.1,105902.9,104905.1,105465.9,41192
2025-06-02 01:00:00,105465.7,105674.5,104593.2,104800.4,43111
2025-06-02 05:00:00,104795.8,105969.7,104631.8,105360.1,40705
2025-06-02 09:00:00,105379.5,105379.5,103876.9,104226.6,52219
2025-06-02 13:00:00,104227.4,104711.6,103686.4,104304.3,66450
2025-06-02 17:00:00,104305.9,105025.2,104065.6,104930.0,54589
2025-06-02 21:00:00,104939.9,106447.3,104615.8,106324.9,49092
2025-06-03 01:00:00,106323.9,106563.6,105165.4,105220.1,41514
2025-06-03 05:00:00,105214.7,105508.9,104897.0,105126.7,26748
2025-06-03 09:00:00,105130.9,105482.4,105096.0,105356.9,17144
